TIMESTAMP,UserID,TaskID,DistanceToA,ViewingAngleA,DistanceToB,ViewingAngleB,UserPositionX,UserPositionY,UserPositionZ
1354.42,11,21,4.901342,-0.798929,0,0,0,0,0
1354.92,11,21,4.765496,-0.9701535,0,0,0,0,0
1355.42,11,21,4.916688,-0.762332,0,0,0,0,0
1355.937,11,21,4.916688,-0.762332,0,0,0,0,0
1356.437,11,21,4.916688,-0.762332,0,0,0,0,0
1356.937,11,21,4.916688,-0.762332,0,0,0,0,0
1357.437,11,21,4.916688,-0.762332,0,0,0,0,0
1357.937,11,21,4.916688,-0.762332,0,0,0,0,0
1358.453,11,21,4.929661,-0.7173703,0,0,0,0,0
1358.97,11,21,4.834006,-0.9255615,0,0,0,0,0
1359.47,11,21,4.834006,-0.9255615,0,0,0,0,0
1359.987,11,21,4.834006,-0.9255615,0,0,0,0,0
1360.487,11,21,4.834006,-0.9255615,0,0,0,0,0
1361.003,11,21,4.834006,-0.9255615,0,0,0,0,0
1361.504,11,21,4.836162,-0.9251386,0,0,0,0,0
1362.004,11,21,4.715944,-0.9536759,0,0,0,0,0
1362.52,11,21,4.424721,0.2624426,0,0,0,0,0
1363.02,11,21,4.358251,1.203498,0,0,0,0,0
1363.52,11,21,4.323098,1.461257,0,0,0,0,0
1364.02,11,21,4.323098,1.461257,0,0,0,0,0
1364.52,11,21,4.323098,1.461257,0,0,0,0,0
1365.02,11,21,4.323098,1.461257,0,0,0,0,0
1365.52,11,21,4.279274,2.646488,0,0,0,0,0
1366.02,11,21,4.338796,3.260627,0,0,0,0,0
1366.52,11,21,4.262176,6.293201,0,0,0,0,0
1367.02,11,21,4.28033,8.747587,0,0,0,0,0
1367.52,11,21,4.29486,9.3188,0,0,0,0,0
1368.02,11,21,4.467036,12.26773,0,0,0,0,0
1368.537,11,21,4.65205,13.43313,0,0,0,0,0
1369.037,11,21,4.589951,13.77463,0,0,0,0,0
1369.537,11,21,4.578537,14.05541,0,0,0,0,0
1370.037,11,21,4.673014,14.38403,0,0,0,0,0
1370.553,11,21,4.877782,14.43828,0,0,0,0,0
1371.053,11,21,4.472983,13.62279,0,0,0,0,0
1371.553,11,21,4.178885,8.319634,0,0,0,0,0
1372.053,11,21,4.258588,11.01842,0,0,0,0,0
1372.553,11,21,4.475955,13.54187,0,0,0,0,0
1373.053,11,21,4.555583,13.25207,0,0,0,0,0
1373.553,11,21,4.413362,11.97879,0,0,0,0,0
1374.053,11,21,4.289629,3.982363,0,0,0,0,0
1374.553,11,21,4.545114,0.6233823,0,0,0,0,0
1375.053,11,21,4.445015,1.408338,0,0,0,0,0
1375.553,11,21,4.445015,1.408338,0,0,0,0,0
1376.053,11,21,4.445015,1.408338,0,0,0,0,0
1376.553,11,21,4.445015,1.408338,0,0,0,0,0
1377.053,11,21,4.445015,1.408338,0,0,0,0,0
1377.553,11,21,4.445015,1.408338,0,0,0,0,0
1386.403,11,22,6.901073,-2.607895,0,0,0,0,0
1386.903,11,22,6.901073,-2.607895,0,0,0,0,0
1387.403,11,22,6.901073,-2.607895,0,0,0,0,0
1387.903,11,22,6.901073,-2.607895,0,0,0,0,0
1388.403,11,22,6.901073,-2.607895,0,0,0,0,0
1388.904,11,22,6.901073,-2.607895,0,0,0,0,0
1389.42,11,22,6.901073,-2.607895,0,0,0,0,0
1389.92,11,22,6.901073,-2.607895,0,0,0,0,0
1390.42,11,22,6.901073,-2.607895,0,0,0,0,0
1390.92,11,22,6.901073,-2.607895,0,0,0,0,0
1391.437,11,22,6.901073,-2.607895,0,0,0,0,0
1391.937,11,22,6.901073,-2.607895,0,0,0,0,0
1392.437,11,22,6.901073,-2.607895,0,0,0,0,0
1392.937,11,22,6.512642,-4.431289,0,0,0,0,0
1393.453,11,22,6.432563,-4.417078,0,0,0,0,0
1393.953,11,22,6.40761,-4.434293,0,0,0,0,0
1394.453,11,22,5.660309,-5.021335,0,0,0,0,0
1394.953,11,22,5.063029,-5.615694,0,0,0,0,0
1395.453,11,22,5.063029,-5.615694,0,0,0,0,0
1395.954,11,22,5.063029,-5.615694,0,0,0,0,0
1396.47,11,22,5.063029,-5.615694,0,0,0,0,0
1396.987,11,22,5.063029,-5.615694,0,0,0,0,0
1397.487,11,22,5.063029,-5.615694,0,0,0,0,0
1397.987,11,22,5.063029,-5.615694,0,0,0,0,0
1398.487,11,22,5.063029,-5.615694,0,0,0,0,0
1398.987,11,22,5.063029,-5.615694,0,0,0,0,0
1399.487,11,22,5.063029,-5.615694,0,0,0,0,0
1399.987,11,22,5.063029,-5.615694,0,0,0,0,0
1400.487,11,22,5.063029,-5.615694,0,0,0,0,0
1400.987,11,22,5.063029,-5.615694,0,0,0,0,0
1401.487,11,22,5.063029,-5.615694,0,0,0,0,0
1401.987,11,22,5.063029,-5.615694,0,0,0,0,0
1402.487,11,22,5.063029,-5.615694,0,0,0,0,0
1402.987,11,22,5.063029,-5.615694,0,0,0,0,0
1403.487,11,22,5.063029,-5.615694,0,0,0,0,0
1403.987,11,22,4.791666,-4.320057,0,0,0,0,0
1404.487,11,22,4.791666,-4.320057,0,0,0,0,0
1404.987,11,22,4.791666,-4.320057,0,0,0,0,0
1405.487,11,22,4.791666,-4.320057,0,0,0,0,0
1405.987,11,22,4.791666,-4.320057,0,0,0,0,0
1406.487,11,22,4.791666,-4.320057,0,0,0,0,0
1406.987,11,22,4.791666,-4.320057,0,0,0,0,0
1407.487,11,22,4.791666,-4.320057,0,0,0,0,0
1407.987,11,22,4.791666,-4.320057,0,0,0,0,0
1408.487,11,22,4.791666,-4.320057,0,0,0,0,0
1409.003,11,22,4.791666,-4.320057,0,0,0,0,0
1409.503,11,22,4.791666,-4.320057,0,0,0,0,0
1410.004,11,22,4.791666,-4.320057,0,0,0,0,0
1410.504,11,22,4.791666,-4.320057,0,0,0,0,0
1411.004,11,22,4.791666,-4.320057,0,0,0,0,0
1411.52,11,22,4.791666,-4.320057,0,0,0,0,0
1412.02,11,22,4.791666,-4.320057,0,0,0,0,0
1412.52,11,22,4.791666,-4.320057,0,0,0,0,0
1413.02,11,22,4.896313,-5.099312,0,0,0,0,0
1413.52,11,22,5.222951,-5.467015,0,0,0,0,0
1414.02,11,22,5.301967,-5.253222,0,0,0,0,0
1414.52,11,22,5.09466,-5.703514,0,0,0,0,0
1415.02,11,22,5.071936,-5.700833,0,0,0,0,0
1415.52,11,22,4.932449,-5.401492,0,0,0,0,0
1416.02,11,22,4.899368,-5.031547,0,0,0,0,0
1416.52,11,22,4.716038,-2.8643,0,0,0,0,0
1417.02,11,22,4.648749,-0.1928145,0,0,0,0,0
1417.52,11,22,4.645953,1.405138,0,0,0,0,0
1418.02,11,22,4.65135,2.1357,0,0,0,0,0
1418.52,11,22,4.719336,3.618661,0,0,0,0,0
1419.02,11,22,4.848788,4.94209,0,0,0,0,0
1419.52,11,22,4.902229,5.274812,0,0,0,0,0
1420.02,11,22,4.835032,4.724515,0,0,0,0,0
1420.52,11,22,4.624396,0.4325065,0,0,0,0,0
1421.02,11,22,4.837655,-4.744541,0,0,0,0,0
1421.52,11,22,5.188464,-5.548637,0,0,0,0,0
1422.02,11,22,5.359436,-4.873028,0,0,0,0,0
1422.52,11,22,5.583646,-2.235021,0,0,0,0,0
1423.02,11,22,5.583666,-2.234583,0,0,0,0,0
1423.52,11,22,5.167572,-5.612657,0,0,0,0,0
1424.02,11,22,4.963043,-4.659132,0,0,0,0,0
1424.52,11,22,5.072984,-4.490651,0,0,0,0,0
1425.02,11,22,4.73544,-2.881947,0,0,0,0,0
1425.52,11,22,4.671494,-1.366876,0,0,0,0,0
1426.02,11,22,4.680065,1.712008,0,0,0,0,0
1426.52,11,22,4.72655,2.87746,0,0,0,0,0
1427.02,11,22,4.859754,4.458653,0,0,0,0,0
1427.52,11,22,5.148174,5.268977,0,0,0,0,0
1428.02,11,22,5.202523,5.181491,0,0,0,0,0
1428.52,11,22,5.242469,5.072075,0,0,0,0,0
1429.037,11,22,5.242469,5.072075,0,0,0,0,0
1429.537,11,22,5.242469,5.072075,0,0,0,0,0
1430.037,11,22,5.239177,5.082571,0,0,0,0,0
1430.553,11,22,5.239177,5.082571,0,0,0,0,0
1431.053,11,22,5.239177,5.082571,0,0,0,0,0
1431.553,11,22,5.239177,5.082571,0,0,0,0,0
1432.053,11,22,5.239177,5.082571,0,0,0,0,0
1432.553,11,22,5.239177,5.082571,0,0,0,0,0
1433.053,11,22,5.239177,5.082571,0,0,0,0,0
1433.553,11,22,5.239177,5.082571,0,0,0,0,0
1434.053,11,22,5.239177,5.082571,0,0,0,0,0
1434.553,11,22,5.042057,5.237683,0,0,0,0,0
1435.053,11,22,5.022895,4.960213,0,0,0,0,0
1435.553,11,22,5.150823,4.893489,0,0,0,0,0
1436.053,11,22,5.521696,2.16157,0,0,0,0,0
1436.553,11,22,5.486273,2.664401,0,0,0,0,0
1437.053,11,22,5.257918,4.138295,0,0,0,0,0
1437.553,11,22,4.947733,4.450959,0,0,0,0,0
1438.053,11,22,4.952518,4.289575,0,0,0,0,0
1438.553,11,22,4.959608,4.216958,0,0,0,0,0
1439.053,11,22,4.959608,4.216958,0,0,0,0,0
1439.553,11,22,5.063055,4.147938,0,0,0,0,0
1440.053,11,22,5.253075,3.976507,0,0,0,0,0
1440.553,11,22,5.223293,4.361343,0,0,0,0,0
1441.053,11,22,4.777563,2.152133,0,0,0,0,0
1441.553,11,22,4.842357,2.428741,0,0,0,0,0
1442.053,11,22,4.78393,2.354597,0,0,0,0,0
1442.553,11,22,4.700298,2.469341,0,0,0,0,0
1443.053,11,22,4.700298,2.469341,0,0,0,0,0
1444.104,11,23,6.689819,1.771888,0,0,0,0,0
1444.604,11,23,6.689819,1.771888,0,0,0,0,0
1445.104,11,23,6.689819,1.771888,0,0,0,0,0
1445.604,11,23,6.689819,1.771888,0,0,0,0,0
1446.104,11,23,6.689819,1.771888,0,0,0,0,0
1446.604,11,23,6.639934,1.785202,0,0,0,0,0
1447.12,11,23,5.866119,2.021198,0,0,0,0,0
1447.62,11,23,5.741231,2.065354,0,0,0,0,0
1448.12,11,23,5.741231,2.065354,0,0,0,0,0
1448.62,11,23,5.741231,2.065354,0,0,0,0,0
1449.12,11,23,5.741231,2.065354,0,0,0,0,0
1449.62,11,23,5.821774,-0.03956468,0,0,0,0,0
1450.137,11,23,5.729878,-1.831949,0,0,0,0,0
1450.637,11,23,5.753122,1.406113,0,0,0,0,0
1451.137,11,23,5.6271,2.352934,0,0,0,0,0
1451.637,11,23,5.714005,1.848856,0,0,0,0,0
1452.137,11,23,5.740523,1.572839,0,0,0,0,0
1452.637,11,23,5.066837,1.782679,0,0,0,0,0
1453.137,11,23,4.318849,2.092935,0,0,0,0,0
1453.654,11,23,4.16938,2.16835,0,0,0,0,0
1454.17,11,23,4.16938,2.16835,0,0,0,0,0
1454.67,11,23,4.16938,2.16835,0,0,0,0,0
1455.17,11,23,4.16938,2.16835,0,0,0,0,0
1455.67,11,23,4.16938,2.16835,0,0,0,0,0
1456.17,11,23,4.16938,2.16835,0,0,0,0,0
1456.67,11,23,4.220345,0.6723125,0,0,0,0,0
1457.17,11,23,4.215027,-0.9687405,0,0,0,0,0
1457.67,11,23,4.215027,-0.9687405,0,0,0,0,0
1458.17,11,23,4.215027,-0.9687405,0,0,0,0,0
1458.67,11,23,4.198263,-0.9729732,0,0,0,0,0
1459.17,11,23,4.198263,-0.9729732,0,0,0,0,0
1459.67,11,23,4.198263,-0.9729732,0,0,0,0,0
1460.17,11,23,4.198263,-0.9729732,0,0,0,0,0
1460.67,11,23,4.198263,-0.9729732,0,0,0,0,0
1461.17,11,23,4.198263,-0.9729732,0,0,0,0,0
1461.67,11,23,4.198263,-0.9729732,0,0,0,0,0
1462.17,11,23,4.198263,-0.9729732,0,0,0,0,0
1462.67,11,23,4.198263,-0.9729732,0,0,0,0,0
1463.17,11,23,4.198263,-0.9729732,0,0,0,0,0
1463.67,11,23,4.198263,-0.9729732,0,0,0,0,0
1464.187,11,23,4.198263,-0.9729732,0,0,0,0,0
1464.687,11,23,4.198263,-0.9729732,0,0,0,0,0
1465.187,11,23,3.924918,-1.042489,0,0,0,0,0
1465.687,11,23,3.882185,-0.06255726,0,0,0,0,0
1466.203,11,23,3.882511,0.1384764,0,0,0,0,0
1466.703,11,23,3.882511,0.1384764,0,0,0,0,0
1467.203,11,23,3.882511,0.1384764,0,0,0,0,0
1467.703,11,23,3.882511,0.1384764,0,0,0,0,0
1468.203,11,23,3.882511,0.1384764,0,0,0,0,0
1468.703,11,23,3.882511,0.1384764,0,0,0,0,0
1469.203,11,23,3.882511,0.1384764,0,0,0,0,0
1469.703,11,23,3.882511,0.1384764,0,0,0,0,0
1470.203,11,23,3.891422,-0.649214,0,0,0,0,0
1470.703,11,23,3.736044,-1.461257,0,0,0,0,0
1471.203,11,23,3.666055,-2.444486,0,0,0,0,0
1471.703,11,23,3.667294,-2.479466,0,0,0,0,0
1472.203,11,23,3.667294,-2.479466,0,0,0,0,0
1472.703,11,23,3.667294,-2.479466,0,0,0,0,0
1473.203,11,23,3.667294,-2.479466,0,0,0,0,0
1473.703,11,23,3.667294,-2.479466,0,0,0,0,0
1474.203,11,23,3.667294,-2.479466,0,0,0,0,0
1474.703,11,23,3.667294,-2.479466,0,0,0,0,0
1475.203,11,23,3.667294,-2.479466,0,0,0,0,0
1475.703,11,23,3.667294,-2.479466,0,0,0,0,0
1476.203,11,23,3.757284,-2.39784,0,0,0,0,0
1476.703,11,23,3.910247,-3.406053,0,0,0,0,0
1477.203,11,23,3.958613,-3.539833,0,0,0,0,0
1477.703,11,23,3.958613,-3.539833,0,0,0,0,0
1478.203,11,23,3.958613,-3.539833,0,0,0,0,0
1478.703,11,23,3.958613,-3.539833,0,0,0,0,0
1479.203,11,23,3.958613,-3.539833,0,0,0,0,0
1479.703,11,23,3.958613,-3.539833,0,0,0,0,0
1480.203,11,23,3.958613,-3.539833,0,0,0,0,0
1480.703,11,23,3.958613,-3.539833,0,0,0,0,0
1481.203,11,23,3.953284,-3.532691,0,0,0,0,0
1481.703,11,23,3.953284,-3.532691,0,0,0,0,0
1482.203,11,23,3.851008,-3.017658,0,0,0,0,0
1482.703,11,23,3.836209,-2.868261,0,0,0,0,0
1483.203,11,23,3.836209,-2.868261,0,0,0,0,0
1483.703,11,23,3.836209,-2.868261,0,0,0,0,0
1484.203,11,23,3.834772,-2.852384,0,0,0,0,0
1484.703,11,23,3.834772,-2.852384,0,0,0,0,0
1485.203,11,23,3.834772,-2.852384,0,0,0,0,0
1485.703,11,23,3.836209,-2.868261,0,0,0,0,0
1486.203,11,23,3.836209,-2.868261,0,0,0,0,0
1486.703,11,23,3.836209,-2.868261,0,0,0,0,0
1487.203,11,23,3.857131,-3.07256,0,0,0,0,0
1487.703,11,23,3.92765,-3.517138,0,0,0,0,0
1488.203,11,23,3.880401,-3.606955,0,0,0,0,0
1488.703,11,23,3.880401,-3.606955,0,0,0,0,0
1489.22,11,23,3.880401,-3.606955,0,0,0,0,0
1489.72,11,23,3.880401,-3.606955,0,0,0,0,0
1490.22,11,23,3.785857,-2.653801,0,0,0,0,0
1490.72,11,23,3.726714,-1.060725,0,0,0,0,0
1491.22,11,23,3.681284,-0.4706381,0,0,0,0,0
1491.737,11,23,3.632993,-0.5162413,0,0,0,0,0
1492.237,11,23,3.632993,-0.5162413,0,0,0,0,0
1492.737,11,23,3.632993,-0.5162413,0,0,0,0,0
1493.237,11,23,3.632993,-0.5162413,0,0,0,0,0
1493.737,11,23,3.632993,-0.5162413,0,0,0,0,0
1494.237,11,23,3.632993,-0.5162413,0,0,0,0,0
1494.737,11,23,3.656115,1.939569,0,0,0,0,0
1495.237,11,23,3.770938,4.124263,0,0,0,0,0
1495.737,11,23,3.831666,4.652527,0,0,0,0,0
1496.237,11,23,3.817485,4.70432,0,0,0,0,0
1496.737,11,23,3.927519,5.136257,0,0,0,0,0
1497.237,11,23,4.02586,5.076091,0,0,0,0,0
1497.737,11,23,4.01562,5.100542,0,0,0,0,0
1498.237,11,23,4.01562,5.100542,0,0,0,0,0
1498.737,11,23,4.01562,5.100542,0,0,0,0,0
1499.237,11,23,3.997597,5.13328,0,0,0,0,0
1499.737,11,23,3.796241,4.511582,0,0,0,0,0
1500.237,11,23,3.689016,3.10356,0,0,0,0,0
1500.737,11,23,3.619882,0.9747815,0,0,0,0,0
1501.237,11,23,3.609303,0.9392031,0,0,0,0,0
1501.737,11,23,3.609303,0.9392031,0,0,0,0,0
1502.237,11,23,3.609303,0.9392031,0,0,0,0,0
1502.737,11,23,3.663374,0.8052719,0,0,0,0,0
1503.237,11,23,3.669461,-1.478167,0,0,0,0,0
1503.737,11,23,3.668725,-1.442929,0,0,0,0,0
1504.237,11,23,3.668725,-1.442929,0,0,0,0,0
1504.737,11,23,3.638007,-0.7200928,0,0,0,0,0
1505.237,11,23,3.635618,0.382573,0,0,0,0,0
1505.737,11,23,3.635618,0.382573,0,0,0,0,0
1506.237,11,23,3.635618,0.382573,0,0,0,0,0
1506.737,11,23,3.635618,0.382573,0,0,0,0,0
1507.237,11,23,3.635618,0.382573,0,0,0,0,0
1507.737,11,23,3.656661,-1.820912,0,0,0,0,0
1508.237,11,23,3.643886,-2.13515,0,0,0,0,0
1508.737,11,23,3.650903,-3.036349,0,0,0,0,0
1509.237,11,23,3.6884,-3.328138,0,0,0,0,0
1509.737,11,23,3.654282,-2.541604,0,0,0,0,0
1510.237,11,23,3.773752,-4.475184,0,0,0,0,0
1510.737,11,23,3.865841,-5.073852,0,0,0,0,0
1511.237,11,23,3.970624,-5.255945,0,0,0,0,0
1511.737,11,23,4.083778,-4.960331,0,0,0,0,0
1512.237,11,23,4.082832,-5.071341,0,0,0,0,0
1512.737,11,23,3.890482,-5.310391,0,0,0,0,0
1513.237,11,23,3.682585,-3.479078,0,0,0,0,0
1513.737,11,23,3.658153,-2.96821,0,0,0,0,0
1514.237,11,23,3.658153,-2.96821,0,0,0,0,0
1514.737,11,23,3.658153,-2.96821,0,0,0,0,0
1515.237,11,23,3.658153,-2.96821,0,0,0,0,0
1515.737,11,23,3.658153,-2.96821,0,0,0,0,0
1516.237,11,23,3.658153,-2.96821,0,0,0,0,0
1516.737,11,23,3.623514,-0.3588198,0,0,0,0,0
1517.237,11,23,3.650233,0.3642322,0,0,0,0,0
1517.737,11,23,3.646709,0.6968932,0,0,0,0,0
1518.237,11,23,3.646709,0.6968932,0,0,0,0,0
1518.737,11,23,3.705503,-3.080514,0,0,0,0,0
1519.237,11,23,3.845246,-4.486331,0,0,0,0,0
1519.737,11,23,3.910578,-4.371391,0,0,0,0,0
1520.237,11,23,4.049895,-4.220718,0,0,0,0,0
1520.737,11,23,4.024087,-4.526753,0,0,0,0,0
